country,iso3,g.whoregion,row.rank.ret,year.ret,source.ret,all.areas.covered.ret,area.desc.ret,surv.quality.ret,dst.rlt.ret,mdr.ret,mdr.ret.pcnt,mdr.ret.pcnt.lo,mdr.ret.pcnt.hi,dr.r.nh.ret,dr.r.nh.ret.pcnt,dr.r.nh.ret.pcnt.lo,dr.r.nh.ret.pcnt.hi,xpert.ret,xpert.dr.r.ret,xpert.dr.r.ret.pcnt,xpert.dr.r.ret.pcnt.lo,xpert.dr.r.ret.pcnt.hi,r.rlt.ret,rr.ret,rr.ret.pcnt,rr.ret.pcnt.lo,rr.ret.pcnt.hi,dst.rlt.hr.ret,dst.rlt.hr.ret.pcnt,dst.rlt.hr.ret.pcnt.lo,dst.rlt.hr.ret.pcnt.hi,dst.rlt.rr.ret,dst.rlt.rr.ret.pcnt,dst.rlt.rr.ret.pcnt.lo,dst.rlt.rr.ret.pcnt.hi,dr.h.nr.ret,dr.h.nr.ret.pcnt,dr.h.nr.ret.pcnt.lo,dr.h.nr.ret.pcnt.hi
"China, Macao SAR",MAC,WPR,4,2021,Surveillance,1,,A,30,2,,,,,,,,,,,,,30,2,,,,5,,,,2,,,,,,,
"China, Macao SAR",MAC,WPR,5,2020,Surveillance,1,,A,23,0,,,,,,,,,,,,,23,0,,,,2,,,,0,,,,,,,
"China, Macao SAR",MAC,WPR,6,2019,Surveillance,1,,A,16,0,,,,,,,,,,,,,17,1,,,,0,,,,0,,,,,,,
"China, Macao SAR",MAC,WPR,7,2018,Surveillance,1,,A,25,3,,,,,,,,,,,,,25,3,,,,4,,,,3,,,,,,,
"China, Macao SAR",MAC,WPR,8,2017,Surveillance,1,,R,25,0,,,,,,,,,,,,,25,0,,,,3,,,,0,,,,,,,
"China, Macao SAR",MAC,WPR,9,2015,Surveillance,1,,A,25,3,,,,1,,,,0,0,,,,,,,,,,,,,,,,,1,,,
"China, Macao SAR",MAC,WPR,10,2014,Surveillance,1,,A,21,4,,,,0,,,,0,0,,,,,,,,,,,,,,,,,1,,,
"China, Macao SAR",MAC,WPR,11,2013,Surveillance,1,,A,26,3,,,,0,,,,0,0,,,,,,,,,,,,,,,,,3,,,
"China, Macao SAR",MAC,WPR,12,2012,Surveillance,1,,A,28,6,,,,2,,,,0,0,,,,,,,,,,,,,,,,,1,,,
"China, Macao SAR",MAC,WPR,13,2011,Surveillance,1,,A,24,1,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
"China, Macao SAR",MAC,WPR,14,2010,Surveillance,1,,A,39,2,,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,
"China, Macao SAR",MAC,WPR,15,2009,Surveillance,1,,A,27,0,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,
"China, Macao SAR",MAC,WPR,16,2008,Surveillance,1,,A,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
"China, Macao SAR",MAC,WPR,17,2007,Surveillance,1,,A,32,1,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,
"China, Macao SAR",MAC,WPR,18,2006,pre-2010 TME data collection,1,,A,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"China, Macao SAR",MAC,WPR,19,2005,Surveillance,1,,A,19,3,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Morocco,MAR,EMR,1,2022,Surveillance,1,,R,164,66,,,,,,,,,,,,,1736,90,,,,98,,,,90,,,,,,,
Morocco,MAR,EMR,2,2021,Surveillance,1,,R,176,123,,,,,,,,,,,,,1666,148,,,,151,,,,148,,,,,,,
Morocco,MAR,EMR,3,2019,Surveillance,1,,R,105,77,,,,,,,,,,,,,975,201,,,,99,,,,83,,,,,,,
Morocco,MAR,EMR,4,2018,Surveillance,1,,R,92,79,,,,,,,,,,,,,1750,178,,,,79,,,,79,,,,,,,
Morocco,MAR,EMR,5,2016,Surveillance,1,,R,195,77,,,,119,,,,1595,0,,,,,,,,,,,,,,,,,2,,,
Morocco,MAR,EMR,6,2014,Survey,1,,A,195,,8.7,4.8,12.6,,0.0,0.0,1.9,,,,,,,,,,,,,,,,,,,,5.6,2.8,9.9
Morocco,MAR,EMR,7,2006,Survey,1,,A,181,,12.15,7.78,17.82,,0.0,0.0,1.64,,,,,,,,,,,,,,,,,,,,5.52,2.68,9.93
Republic of Moldova,MDA,EUR,1,2024,Surveillance,1,,A,305,105,,,,,,,,,,,,,306,105,,,,107,,,,105,,,,,,,
Republic of Moldova,MDA,EUR,2,2023,Surveillance,1,,A,339,166,,,,,,,,,,,,,472,208,,,,185,,,,167,,,,,,,
Republic of Moldova,MDA,EUR,3,2022,Surveillance,1,,A,313,152,,,,,,,,,,,,,327,190,,,,178,,,,152,,,,,,,
Republic of Moldova,MDA,EUR,4,2021,Surveillance,1,,A,382,200,,,,,,,,,,,,,512,203,,,,223,,,,202,,,,,,,
Republic of Moldova,MDA,EUR,5,2020,Surveillance,1,,A,234,109,,,,,,,,,,,,,367,195,,,,121,,,,109,,,,,,,
Republic of Moldova,MDA,EUR,6,2018,Surveillance,1,,A,519,316,,,,,,,,,,,,,602,359,,,,342,,,,323,,,,,,,
Republic of Moldova,MDA,EUR,7,2017,Surveillance,1,,A,327,178,,,,,,,,,,,,,509,280,,,,201,,,,181,,,,,,,
Republic of Moldova,MDA,EUR,8,2016,Surveillance,1,,A,385,221,,,,3,,,,145,71,,,,,,,,,,,,,,,,,28,,,
Republic of Moldova,MDA,EUR,9,2015,Surveillance,1,,A,697,501,,,,8,,,,100,42,,,,,,,,,,,,,,,,,17,,,
Republic of Moldova,MDA,EUR,10,2012,Surveillance,1,,A,933,581,,,,3,,,,,,,,,,,,,,,,,,,,,,48,,,
Republic of Moldova,MDA,EUR,11,2011,Surveillance,1,,A,1006,642,,,,10,,,,,,,,,,,,,,,,,,,,,,69,,,
Republic of Moldova,MDA,EUR,12,2010,Surveillance,1,,S,1140,746,,,,14,,,,,,,,,,,,,,,,,,,,,,93,,,
Republic of Moldova,MDA,EUR,13,2006,Surveillance,1,,A,2054,1044,,,,64,,,,,,,,,,,,,,,,,,,,,,215,,,
Madagascar,MDG,AFR,1,2024,Survey,1,,A,197,,2.03,0.66,6.09,,,,,,,,,,246,,3.78,1.77,7.86,,4.74,2.23,9.8,,4.59,2.14,9.58,,2.04,0.78,5.2
Madagascar,MDG,AFR,2,2007,Survey,1,,A,51,,3.92,0.48,13.46,,1.96,0.05,10.45,,,,,,,,,,,,,,,,,,,,5.88,1.23,16.24
Maldives,MDV,SEA,1,2016,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Maldives,MDV,SEA,2,2015,Surveillance,1,,R,5,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,1,,,
Mexico,MEX,AMR,1,2024,Surveillance,1,,R,319,101,,,,,,,,,,,,,1913,202,,,,172,,,,199,,,,,,,
Mexico,MEX,AMR,2,2021,Surveillance,1,,R,266,80,,,,,,,,,,,,,1201,172,,,,142,,,,172,,,,,,,
Mexico,MEX,AMR,3,2009,Survey,1,,A,191,,6.5,5.1,7.8,,4.4,3.3,5.5,,,,,,,,,,,,,,,,,,,,9.0,7.0,11.0
Marshall Islands,MHL,WPR,1,2024,Surveillance,1,,A,3,0,,,,,,,,,,,,,3,0,,,,0,,,,0,,,,,,,
Marshall Islands,MHL,WPR,2,2023,Surveillance,1,,R,1,1,,,,,,,,,,,,,4,1,,,,1,,,,1,,,,,,,
Marshall Islands,MHL,WPR,3,2022,Surveillance,1,,A,1,1,,,,,,,,,,,,,1,1,,,,1,,,,1,,,,,,,
Marshall Islands,MHL,WPR,4,2021,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,1,,,,0,,,,,,,
Marshall Islands,MHL,WPR,5,2020,Surveillance,1,,R,0,0,,,,,,,,,,,,,4,0,,,,0,,,,0,,,,,,,
Marshall Islands,MHL,WPR,6,2018,Surveillance,1,,A,2,0,,,,,,,,,,,,,3,1,,,,0,,,,1,,,,,,,
Marshall Islands,MHL,WPR,7,2017,Surveillance,1,,A,4,0,,,,,,,,,,,,,4,0,,,,0,,,,0,,,,,,,
Marshall Islands,MHL,WPR,8,2015,Surveillance,1,,R,3,0,,,,0,,,,4,0,,,,,,,,,,,,,,,,,0,,,
Marshall Islands,MHL,WPR,9,2014,Surveillance,1,,A,7,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Marshall Islands,MHL,WPR,10,2013,Surveillance,1,,A,3,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Marshall Islands,MHL,WPR,11,2012,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Marshall Islands,MHL,WPR,12,2011,Surveillance,1,,A,4,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Marshall Islands,MHL,WPR,13,2010,Surveillance,1,,A,3,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
North Macedonia,MKD,EUR,1,2022,Surveillance,1,,A,2,1,,,,,,,,,,,,,10,2,,,,1,,,,2,,,,,,,
North Macedonia,MKD,EUR,2,2021,Surveillance,1,,A,11,0,,,,,,,,,,,,,11,1,,,,1,,,,1,,,,,,,
North Macedonia,MKD,EUR,3,2020,Surveillance,1,,A,10,0,,,,,,,,,,,,,10,1,,,,0,,,,1,,,,,,,
North Macedonia,MKD,EUR,4,2019,Surveillance,1,,A,14,1,,,,,,,,,,,,,14,0,,,,1,,,,1,,,,,,,
North Macedonia,MKD,EUR,5,2018,Surveillance,1,,A,9,0,,,,,,,,,,,,,11,0,,,,2,,,,0,,,,,,,
North Macedonia,MKD,EUR,6,2017,Surveillance,1,,A,19,1,,,,,,,,,,,,,19,0,,,,2,,,,1,,,,,,,
North Macedonia,MKD,EUR,7,2016,Surveillance,1,,A,12,0,,,,0,,,,2,0,,,,,,,,,,,,,,,,,0,,,
North Macedonia,MKD,EUR,8,2015,Surveillance,1,,A,15,1,,,,0,,,,0,0,,,,,,,,,,,,,,,,,1,,,
North Macedonia,MKD,EUR,9,2014,Surveillance,1,,A,17,0,,,,0,,,,1,0,,,,,,,,,,,,,,,,,0,,,
North Macedonia,MKD,EUR,10,2013,Surveillance,1,,A,16,1,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
North Macedonia,MKD,EUR,11,2012,Surveillance,1,,A,26,4,,,,0,,,,0,0,,,,,,,,,,,,,,,,,1,,,
North Macedonia,MKD,EUR,12,2011,Surveillance,1,,A,25,1,,,,3,,,,0,0,,,,,,,,,,,,,,,,,1,,,
North Macedonia,MKD,EUR,13,2010,Surveillance,1,,A,28,5,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
North Macedonia,MKD,EUR,14,2009,Surveillance,1,,A,28,1,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Mali,MLI,AFR,1,2022,Surveillance,1,,R,11,8,,,,,,,,,,,,,331,21,,,,8,,,,11,,,,,,,
Mali,MLI,AFR,2,2021,Surveillance,1,,R,19,17,,,,,,,,,,,,,232,35,,,,18,,,,18,,,,,,,
Mali,MLI,AFR,3,2019,Survey,1,,A,,,,,,,,,,,,,,,177,,9.6,5.7,14.9,,,,,,,,,,,,
Malta,MLT,EUR,1,2022,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,,,,,
Malta,MLT,EUR,2,2017,Surveillance,1,,A,0,0,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,
Malta,MLT,EUR,3,2016,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Malta,MLT,EUR,4,2015,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Malta,MLT,EUR,5,2014,Surveillance,1,,R,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Malta,MLT,EUR,6,2012,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Malta,MLT,EUR,7,2011,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Malta,MLT,EUR,8,2009,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Malta,MLT,EUR,9,2007,pre-2010 TME data collection,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,10,2006,pre-2010 TME data collection,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,11,2004,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Malta,MLT,EUR,12,2003,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Malta,MLT,EUR,13,2001,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Myanmar,MMR,SEA,1,2024,Surveillance,1,,A,1352,586,,,,,,,,,,,,,8033,1154,,,,737,,,,681,,,,,,,
Myanmar,MMR,SEA,2,2023,Surveillance,1,,A,2895,846,,,,,,,,,,,,,7201,1257,,,,1147,,,,1241,,,,,,,
Myanmar,MMR,SEA,3,2022,Surveillance,1,,R,46,13,,,,,,,,,,,,,6973,1359,,,,28,,,,16,,,,,,,
Myanmar,MMR,SEA,4,2020,Surveillance,1,,A,810,48,,,,,,,,,,,,,6076,1066,,,,159,,,,63,,,,,,,
Myanmar,MMR,SEA,5,2019,Surveillance,1,,R,204,20,,,,,,,,,,,,,6051,1117,,,,56,,,,23,,,,,,,
Myanmar,MMR,SEA,6,2018,Surveillance,1,,A,417,100,,,,,,,,,,,,,6557,1285,,,,157,,,,128,,,,,,,
Myanmar,MMR,SEA,7,2013,Survey,1,,A,58,,27.1,15.0,39.2,,0.0,0.0,6.2,,,,,,,,,,,,,,,,,,,,5.2,1.1,1.4
Myanmar,MMR,SEA,8,2008,Survey,1,,A,299,,10.0,6.9,14.0,,0.7,0.1,2.4,,,,,,,,,,,,,,,,,,,,1.67,0.55,3.86
Myanmar,MMR,SEA,9,2003,Survey,1,,A,116,,15.52,9.46,23.41,,0.0,0.0,2.55,,,,,,,,,,,,,,,,,,,,11.21,6.1,18.4
Montenegro,MNE,EUR,1,2024,Surveillance,1,,A,8,0,,,,,,,,,,,,,8,0,,,,0,,,,0,,,,,,,
Montenegro,MNE,EUR,2,2023,Surveillance,1,,A,6,0,,,,,,,,,,,,,6,0,,,,0,,,,0,,,,,,,
Montenegro,MNE,EUR,3,2022,Surveillance,1,,A,8,0,,,,,,,,,,,,,8,0,,,,3,,,,0,,,,,,,
Montenegro,MNE,EUR,4,2021,Surveillance,1,,A,6,0,,,,,,,,,,,,,6,0,,,,0,,,,0,,,,,,,
Montenegro,MNE,EUR,5,2020,Surveillance,1,,A,2,0,,,,,,,,,,,,,2,0,,,,0,,,,0,,,,,,,
Montenegro,MNE,EUR,6,2019,Surveillance,1,,A,8,0,,,,,,,,,,,,,8,0,,,,0,,,,0,,,,,,,
Montenegro,MNE,EUR,7,2018,Surveillance,1,,A,3,1,,,,,,,,,,,,,3,1,,,,1,,,,1,,,,,,,
Montenegro,MNE,EUR,8,2017,Surveillance,1,,A,7,1,,,,,,,,,,,,,9,1,,,,1,,,,1,,,,,,,
Montenegro,MNE,EUR,9,2016,Surveillance,1,,A,7,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Montenegro,MNE,EUR,10,2015,Surveillance,1,,A,4,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Montenegro,MNE,EUR,11,2014,Surveillance,1,,A,5,2,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Montenegro,MNE,EUR,12,2013,Surveillance,1,,A,5,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Montenegro,MNE,EUR,13,2012,Surveillance,1,,A,5,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Montenegro,MNE,EUR,14,2011,Surveillance,1,,A,13,0,,,,1,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Montenegro,MNE,EUR,15,2010,Surveillance,1,,A,12,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Montenegro,MNE,EUR,16,2009,Surveillance,1,,A,9,1,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,
Montenegro,MNE,EUR,17,2008,Surveillance,1,,A,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Montenegro,MNE,EUR,18,2007,pre-2010 TME data collection,1,,A,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,19,2006,pre-2010 TME data collection,1,,A,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,20,2005,Surveillance,1,,A,14,2,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,
Mongolia,MNG,WPR,1,2024,Surveillance,1,,A,81,2,,,,,,,,,,,,,379,36,,,,10,,,,2,,,,,,,
Mongolia,MNG,WPR,2,2023,Surveillance,1,,A,446,19,,,,,,,,,,,,,446,44,,,,49,,,,44,,,,,,,
Mongolia,MNG,WPR,3,2022,Surveillance,1,,A,382,18,,,,,,,,,,,,,382,33,,,,46,,,,33,,,,,,,
Mongolia,MNG,WPR,4,2021,Surveillance,1,,A,42,3,,,,,,,,,,,,,297,17,,,,11,,,,4,,,,,,,
Mongolia,MNG,WPR,5,2020,Surveillance,1,,A,151,18,,,,,,,,,,,,,412,53,,,,41,,,,19,,,,,,,
Mongolia,MNG,WPR,6,2017,Surveillance,1,,R,207,8,,,,,,,,,,,,,418,46,,,,28,,,,9,,,,,,,
Mongolia,MNG,WPR,7,2016,Survey,1,,A,301,,,,,,,,,267,,17.6,13.2,22.7,,,,,,,,,,,,,,,,,
Mongolia,MNG,WPR,8,2013,Surveillance,1,,R,388,130,,,,9,,,,143,38,,,,,,,,,,,,,,,,,85,,,
Mongolia,MNG,WPR,9,2012,Surveillance,1,,R,681,178,,,,8,,,,0,0,,,,,,,,,,,,,,,,,47,,,
Mongolia,MNG,WPR,10,2010,Surveillance,1,,R,561,169,,,,4,,,,,,,,,,,,,,,,,,,,,,36,,,
Mongolia,MNG,WPR,11,2009,Surveillance,1,,R,508,165,,,,3,,,,,,,,,,,,,,,,,,,,,,13,,,
Mongolia,MNG,WPR,12,2007,Survey,1,,A,200,,27.5,21.8,34.1,,3.5,1.4,7.1,,,,,,,,,,,,,,,,,,,,9.0,5.4,13.9
Northern Mariana Islands,MNP,WPR,1,2023,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,,,,,
Northern Mariana Islands,MNP,WPR,2,2022,Surveillance,1,,A,2,0,,,,,,,,,,,,,2,0,,,,0,,,,0,,,,,,,
Northern Mariana Islands,MNP,WPR,3,2021,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,,,,,
Northern Mariana Islands,MNP,WPR,4,2017,Surveillance,1,,A,0,0,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,
Northern Mariana Islands,MNP,WPR,5,2016,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Northern Mariana Islands,MNP,WPR,6,2014,Surveillance,1,,A,1,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Northern Mariana Islands,MNP,WPR,7,2013,Surveillance,1,,R,5,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,1,,,
Northern Mariana Islands,MNP,WPR,8,2012,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Northern Mariana Islands,MNP,WPR,9,2011,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Northern Mariana Islands,MNP,WPR,10,2010,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Northern Mariana Islands,MNP,WPR,11,2009,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Northern Mariana Islands,MNP,WPR,12,2007,pre-2010 TME data collection,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,13,2005,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Mozambique,MOZ,AFR,1,2023,Surveillance,1,,A,339,79,,,,,,,,,,,,,1268,120,,,,138,,,,108,,,,,,,
Mozambique,MOZ,AFR,2,2022,Surveillance,1,,A,786,168,,,,,,,,,,,,,1378,268,,,,303,,,,268,,,,,,,
Mozambique,MOZ,AFR,3,2021,Surveillance,1,,A,573,76,,,,,,,,,,,,,1307,111,,,,146,,,,111,,,,,,,
Mozambique,MOZ,AFR,4,2021,Survey,1,,A,96,,5.21,1.95,13.16,,,,,,,,,,113,,10.72,6.48,17.21,,9.38,3.95,20.63,,,,,,4.17,1.53,10.86
Mozambique,MOZ,AFR,5,2019,Surveillance,1,,R,713,218,,,,,,,,,,,,,1961,253,,,,288,,,,284,,,,,,,
Mozambique,MOZ,AFR,6,2007,Survey,1,,A,25,,11.2,0.0,25.2,,8.4,0.1,26.0,,,,,,,,,,,,,,,,,,,,4.0,0.1,20.35
Mozambique,MOZ,AFR,7,1999,Survey,1,,A,122,,3.28,0.9,8.18,,0.82,0.02,4.48,,,,,,,,,,,,,,,,,,,,37.7,29.09,46.93
Mauritania,MRT,AFR,1,2023,Surveillance,1,,R,0,0,,,,,,,,,,,,,51,36,,,,0,,,,0,,,,,,,
Mauritania,MRT,AFR,2,2021,Surveillance,1,,R,26,26,,,,,,,,,,,,,57,26,,,,26,,,,26,,,,,,,
Mauritania,MRT,AFR,3,2020,Surveillance,1,,R,0,0,,,,,,,,,,,,,48,22,,,,0,,,,0,,,,,,,
Mauritania,MRT,AFR,4,2019,Surveillance,1,,R,0,0,,,,,,,,,,,,,59,22,,,,0,,,,0,,,,,,,
Mauritania,MRT,AFR,5,2018,Surveillance,1,,R,3,3,,,,,,,,,,,,,47,19,,,,3,,,,3,,,,,,,
Mauritius,MUS,AFR,1,2022,Surveillance,1,,A,6,0,,,,,,,,,,,,,6,0,,,,6,,,,0,,,,,,,
Mauritius,MUS,AFR,2,2021,Surveillance,1,,A,0,0,,,,,,,,,,,,,3,0,,,,0,,,,0,,,,,,,
Mauritius,MUS,AFR,3,2020,Surveillance,1,,A,0,0,,,,,,,,,,,,,4,0,,,,0,,,,0,,,,,,,
Mauritius,MUS,AFR,4,2019,Surveillance,1,,A,11,0,,,,,,,,,,,,,11,0,,,,0,,,,0,,,,,,,
Mauritius,MUS,AFR,5,2017,Surveillance,1,,A,5,0,,,,,,,,,,,,,5,0,,,,0,,,,0,,,,,,,
Mauritius,MUS,AFR,6,2016,Surveillance,1,,A,3,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Mauritius,MUS,AFR,7,2015,Surveillance,1,,A,3,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,8,2014,Surveillance,1,,A,3,1,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Mauritius,MUS,AFR,9,2013,Surveillance,1,,A,4,0,,,,1,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Mauritius,MUS,AFR,10,2012,Surveillance,1,,A,4,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Mauritius,MUS,AFR,11,2011,Surveillance,1,,A,5,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Mauritius,MUS,AFR,12,2010,Surveillance,1,,A,7,1,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Malawi,MWI,AFR,1,2024,Surveillance,1,,R,151,7,,,,,,,,,,,,,1070,44,,,,22,,,,11,,,,,,,
Malawi,MWI,AFR,2,2019,Survey,1,,A,483,,2.7,1.44,4.55,,,,,,,,,,567,,6.1,4.13,8.05,,13.04,10.17,16.3,,5.79,3.8,8.26,,10.35,7.78,13.41
Malawi,MWI,AFR,3,2011,Survey,1,,A,581,,4.82,3.23,6.89,,1.55,0.61,4.29,,,,,,,,,,,,,,,,,,,,6.7,4.1,11.6
Malaysia,MYS,WPR,1,2023,Surveillance,1,,R,982,24,,,,,,,,,,,,,990,91,,,,109,,,,83,,,,,,,
Malaysia,MYS,WPR,2,2020,Surveillance,1,,R,654,59,,,,,,,,,,,,,754,101,,,,89,,,,98,,,,,,,
Malaysia,MYS,WPR,3,2014,Surveillance,1,,A,262,3,,,,5,,,,0,0,,,,,,,,,,,,,,,,,10,,,
Namibia,NAM,AFR,1,2024,Surveillance,1,,A,41,3,,,,,,,,,,,,,1260,71,,,,11,,,,5,,,,,,,
Namibia,NAM,AFR,2,2023,Surveillance,1,,A,,,,,,,,,,,,,,,1252,88,,,,,,,,,,,,,,,
Namibia,NAM,AFR,3,2022,Surveillance,1,,A,,,,,,,,,,,,,,,1083,65,,,,,,,,,,,,,,,
Namibia,NAM,AFR,4,2021,Surveillance,1,,A,67,12,,,,,,,,,,,,,971,67,,,,12,,,,67,,,,,,,
Namibia,NAM,AFR,5,2015,Survey,1,,A,698,,9.2,7.1,11.4,,2.5,1.4,3.7,,,,,,,,,,,,,,,,,,,,9.0,6.9,11.1
Namibia,NAM,AFR,6,2008,Survey,1,,A,354,,16.4,12.7,20.7,,5.6,3.5,8.6,,,,,,,,,,,,,,,,,,,,22.0,17.8,26.7
New Caledonia,NCL,WPR,1,2021,Surveillance,1,,A,0,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,,,,,
New Caledonia,NCL,WPR,2,2018,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,,,,,
New Caledonia,NCL,WPR,3,2016,Surveillance,1,,A,1,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
New Caledonia,NCL,WPR,4,2014,Surveillance,1,,A,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
New Caledonia,NCL,WPR,5,2012,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
New Caledonia,NCL,WPR,6,2011,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
New Caledonia,NCL,WPR,7,1996,Survey,1,,A,12,,0.0,0.0,22.09,,0.0,0.0,22.09,,,,,,,,,,,,,,,,,,,,8.33,0.21,38.48
Niger,NER,AFR,1,2023,Surveillance,1,,R,9,7,,,,,,,,,,,,,658,45,,,,7,,,,9,,,,,,,
Niger,NER,AFR,2,2022,Surveillance,1,,R,30,27,,,,,,,,,,,,,577,60,,,,27,,,,30,,,,,,,
Niger,NER,AFR,3,2022,Survey,1,,A,,,,,,,,,,,,,,,110,,11.9,7.1,19.5,,,,,,,,,,,,
Niger,NER,AFR,4,2021,Surveillance,1,,R,59,54,,,,,,,,,,,,,525,69,,,,54,,,,59,,,,,,,
Niger,NER,AFR,5,2020,Surveillance,1,,R,59,56,,,,,,,,,,,,,389,66,,,,56,,,,59,,,,,,,
Niger,NER,AFR,6,2019,Surveillance,1,,R,62,33,,,,,,,,,,,,,529,70,,,,33,,,,62,,,,,,,
Niger,NER,AFR,7,2018,Surveillance,1,,R,64,40,,,,,,,,,,,,,436,71,,,,40,,,,64,,,,,,,
Niger,NER,AFR,8,2017,Surveillance,1,,R,74,54,,,,,,,,,,,,,538,74,,,,54,,,,74,,,,,,,
Nigeria,NGA,AFR,1,2019,Surveillance,1,,R,,,,,,,,,,,,,,,4758,,,,,,,,,,,,,,,,
Nigeria,NGA,AFR,2,2018,Surveillance,1,,R,,,,,,,,,,,,,,,3783,,,,,,,,,,,,,,,,
